round,task_id,member,dataset,source_split,image_id,image_file,width,height,package,source_image,sha256
round2,r2-member1-MC-OCR-train-mcocr_public_145013apigo,member1,MC-OCR,train,mcocr_public_145013apigo,images/mcocr_public_145013apigo.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013apigo.jpg,8f1be88905f38977204d3abd4b5a0474089065e07bc947d30b4401f25329a273
round2,r2-member1-MC-OCR-train-mcocr_public_145013aqeha,member1,MC-OCR,train,mcocr_public_145013aqeha,images/mcocr_public_145013aqeha.jpg,1024,1366,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013aqeha.jpg,2a1888f2109aa80b02dc3020c3f3378a9ffbd8a00912639f3f52c2ab6def40a4
round2,r2-member1-MC-OCR-train-mcocr_public_145013aqosh,member1,MC-OCR,train,mcocr_public_145013aqosh,images/mcocr_public_145013aqosh.jpg,590,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013aqosh.jpg,d807b99daedbcb686698f6f66a044d6680e05329b8dfeeacffc9f8e356a3501a
round2,r2-member1-MC-OCR-train-mcocr_public_145013arxqp,member1,MC-OCR,train,mcocr_public_145013arxqp,images/mcocr_public_145013arxqp.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013arxqp.jpg,6b755935f6c1d6c189762fa422ecd16e77d2577c3b93a52bd27abd54e190974a
round2,r2-member1-MC-OCR-train-mcocr_public_145013atnil,member1,MC-OCR,train,mcocr_public_145013atnil,images/mcocr_public_145013atnil.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013atnil.jpg,3aaa4a509c291e9434743671e3ed0d3e4537e91dcff0712885d85e70b0759fbd
round2,r2-member1-MC-OCR-train-mcocr_public_145013aukcu,member1,MC-OCR,train,mcocr_public_145013aukcu,images/mcocr_public_145013aukcu.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013aukcu.jpg,8e31702c5f830e5dd3e49c278ec0852e2abe11431258d3d1db246e21b769a6d6
round2,r2-member1-MC-OCR-train-mcocr_public_145013auohz,member1,MC-OCR,train,mcocr_public_145013auohz,images/mcocr_public_145013auohz.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013auohz.jpg,828eb1cad28d6bb71ec6705635ed6703d808440da9206fd2fc978cfd65a8c0f1
round2,r2-member1-MC-OCR-train-mcocr_public_145013avtwc,member1,MC-OCR,train,mcocr_public_145013avtwc,images/mcocr_public_145013avtwc.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013avtwc.jpg,80cf4d8afcf53ccb773c2c8120c35dde2ddc2c77a10f7c63bd058e6bc919cab9
round2,r2-member1-MC-OCR-train-mcocr_public_145013awcbh,member1,MC-OCR,train,mcocr_public_145013awcbh,images/mcocr_public_145013awcbh.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013awcbh.jpg,297a66794bebc7b6481b6bba7bed7686803caa21e1135fe4ba5d2eca046fcb0e
round2,r2-member1-MC-OCR-train-mcocr_public_145013azaup,member1,MC-OCR,train,mcocr_public_145013azaup,images/mcocr_public_145013azaup.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013azaup.jpg,00d8e2b97578852727e2b93e4b95133ad0de6ea499ebed809242ef344477ded8
round2,r2-member1-MC-OCR-train-mcocr_public_145013bajyy,member1,MC-OCR,train,mcocr_public_145013bajyy,images/mcocr_public_145013bajyy.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bajyy.jpg,f62ecadc5c139c92e73d9b021cc72def46e7f9c8e463a37294d83b07b1e9632a
round2,r2-member1-MC-OCR-train-mcocr_public_145013bchvc,member1,MC-OCR,train,mcocr_public_145013bchvc,images/mcocr_public_145013bchvc.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bchvc.jpg,040133da903ba90d94308610ae0f2aea377bbbe3d1d39172d40af0da7b284c74
round2,r2-member1-MC-OCR-train-mcocr_public_145013bcovr,member1,MC-OCR,train,mcocr_public_145013bcovr,images/mcocr_public_145013bcovr.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bcovr.jpg,33f0210bce522431de14c237497704ee4826a8550471876a028fa1ed09d9becf
round2,r2-member1-MC-OCR-train-mcocr_public_145013bdnvs,member1,MC-OCR,train,mcocr_public_145013bdnvs,images/mcocr_public_145013bdnvs.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bdnvs.jpg,510a3bf49580a26b45041a1e56dc28e8882673a4c0ef29b340ac8fde76cdc3f1
round2,r2-member1-MC-OCR-train-mcocr_public_145013bgfxq,member1,MC-OCR,train,mcocr_public_145013bgfxq,images/mcocr_public_145013bgfxq.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bgfxq.jpg,574c0f232467bb0cd7625288f57b25bbb670e0e2888b1ab1fcfd596967d79aa9
round2,r2-member1-MC-OCR-train-mcocr_public_145013bjvsn,member1,MC-OCR,train,mcocr_public_145013bjvsn,images/mcocr_public_145013bjvsn.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bjvsn.jpg,0c7703bcbec06c748b22cead3af7883f6da55a320286183107dbf9243bb9c05e
round2,r2-member1-MC-OCR-train-mcocr_public_145013bkcgv,member1,MC-OCR,train,mcocr_public_145013bkcgv,images/mcocr_public_145013bkcgv.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bkcgv.jpg,edf40aa790f999169244a088c6859c0ea9a37592d521976680a7b1c19ee54c22
round2,r2-member1-MC-OCR-train-mcocr_public_145013blbqm,member1,MC-OCR,train,mcocr_public_145013blbqm,images/mcocr_public_145013blbqm.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013blbqm.jpg,cc279639f3983584df4dc3f0d3a656cad5bea332e76fb749e5c00e096f2cc3e6
round2,r2-member1-MC-OCR-train-mcocr_public_145013bldqx,member1,MC-OCR,train,mcocr_public_145013bldqx,images/mcocr_public_145013bldqx.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bldqx.jpg,c53b2c7b47d770192a88ae65bf7ffeca862366e0d25cefeec81e7690cbef54ce
round2,r2-member1-MC-OCR-train-mcocr_public_145013blmgu,member1,MC-OCR,train,mcocr_public_145013blmgu,images/mcocr_public_145013blmgu.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013blmgu.jpg,c13dc084b94ed7e8996f9414921ddc003f8f8060d6616ca28860b3c87e40f554
round2,r2-member1-MC-OCR-train-mcocr_public_145013bomoz,member1,MC-OCR,train,mcocr_public_145013bomoz,images/mcocr_public_145013bomoz.jpg,1024,2290,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bomoz.jpg,e5efe0bd97433f5c9e6c1b4998eb15ba5b1d0156ce14efa84b0c51d8e94a3a45
round2,r2-member1-MC-OCR-train-mcocr_public_145013borvc,member1,MC-OCR,train,mcocr_public_145013borvc,images/mcocr_public_145013borvc.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013borvc.jpg,39eac7a340aeaba4a75df2dad4f292f651ca220ede6020ace36081ac72726125
round2,r2-member1-MC-OCR-train-mcocr_public_145013bsywa,member1,MC-OCR,train,mcocr_public_145013bsywa,images/mcocr_public_145013bsywa.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bsywa.jpg,6167904dd34b8d70e4c72f9dd5b437a7b364edb6fb79fdc6c6de895264247879
round2,r2-member1-MC-OCR-train-mcocr_public_145013bvmvl,member1,MC-OCR,train,mcocr_public_145013bvmvl,images/mcocr_public_145013bvmvl.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bvmvl.jpg,811dc984b51c24786771a6bf702c10fa7402a8d38e770e4d5e8b6ea5db173be8
round2,r2-member1-MC-OCR-train-mcocr_public_145013bxoir,member1,MC-OCR,train,mcocr_public_145013bxoir,images/mcocr_public_145013bxoir.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bxoir.jpg,0914d395c37e31e523de95e23bdd6de338ce7f23af97c699394c7b664160c3db
round2,r2-member1-MC-OCR-train-mcocr_public_145013bybgv,member1,MC-OCR,train,mcocr_public_145013bybgv,images/mcocr_public_145013bybgv.jpg,590,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bybgv.jpg,f86977904d40d6083e6127301151eb0c6a1f42a720e09f59101d6df47b324fb5
round2,r2-member1-MC-OCR-train-mcocr_public_145013bykuv,member1,MC-OCR,train,mcocr_public_145013bykuv,images/mcocr_public_145013bykuv.jpg,1024,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bykuv.jpg,15485d8561b9ebfa1e8bd3ed45ff189395a06660cea33bff3dc84eab9e9a912a
round2,r2-member1-MC-OCR-train-mcocr_public_145013bynnh,member1,MC-OCR,train,mcocr_public_145013bynnh,images/mcocr_public_145013bynnh.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013bynnh.jpg,0c5802f0abad12a1539062f13b02793e6b5c58e3edee1cbca8352ceb2ea7cecc
round2,r2-member1-MC-OCR-train-mcocr_public_145013byufi,member1,MC-OCR,train,mcocr_public_145013byufi,images/mcocr_public_145013byufi.jpg,1024,1366,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013byufi.jpg,bd3215803aa7dcdf3179b392f5fa7fe21fcac7f5138db2589e7dfb6162e384c6
round2,r2-member1-MC-OCR-train-mcocr_public_145013cawuf,member1,MC-OCR,train,mcocr_public_145013cawuf,images/mcocr_public_145013cawuf.jpg,1024,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cawuf.jpg,2d457585dc2601587089e34e6e86363205768c48aa7a5b7da72560c1381e1e3b
round2,r2-member1-MC-OCR-train-mcocr_public_145013cdjax,member1,MC-OCR,train,mcocr_public_145013cdjax,images/mcocr_public_145013cdjax.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cdjax.jpg,2c41e22396f8da1661bc391655ebc0b426e2b67c1764f304fb3f0e8a49dd373b
round2,r2-member1-MC-OCR-train-mcocr_public_145013cezfv,member1,MC-OCR,train,mcocr_public_145013cezfv,images/mcocr_public_145013cezfv.jpg,960,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cezfv.jpg,f6303be6118ffcebaa6ec5f33194d6e6b89bf5bd3dbe78d5366f88a16c76e74d
round2,r2-member1-MC-OCR-train-mcocr_public_145013cgpey,member1,MC-OCR,train,mcocr_public_145013cgpey,images/mcocr_public_145013cgpey.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cgpey.jpg,83f64b70b433cc85d4a963f903de150f1a78c655ebb1171e280157cf2f91df6f
round2,r2-member1-MC-OCR-train-mcocr_public_145013cgpoh,member1,MC-OCR,train,mcocr_public_145013cgpoh,images/mcocr_public_145013cgpoh.jpg,472,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cgpoh.jpg,6f1b401b3364b865b10c1c90a0bc6fcbd4ffdbe4ba253d7f1be6fc2408395b92
round2,r2-member1-MC-OCR-train-mcocr_public_145013chgcz,member1,MC-OCR,train,mcocr_public_145013chgcz,images/mcocr_public_145013chgcz.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013chgcz.jpg,dce75495cabf05ad8d292e4de66b961ad4ff74c1ad1c039fda956c3c0b6295ad
round2,r2-member1-MC-OCR-train-mcocr_public_145013cixex,member1,MC-OCR,train,mcocr_public_145013cixex,images/mcocr_public_145013cixex.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cixex.jpg,59bf9e1e39924fbee992a67c438b8aea564f7e9066825b0d5b9f39cba61160be
round2,r2-member1-MC-OCR-train-mcocr_public_145013ckcsv,member1,MC-OCR,train,mcocr_public_145013ckcsv,images/mcocr_public_145013ckcsv.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013ckcsv.jpg,07c695b15d96220fb1aeba2c27f3e6a109d6ddea0596b7e776cc36dbee224e4c
round2,r2-member1-MC-OCR-train-mcocr_public_145013ckejs,member1,MC-OCR,train,mcocr_public_145013ckejs,images/mcocr_public_145013ckejs.jpg,1024,1938,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013ckejs.jpg,e30c731677754fc0bac106cafe6af84ba789b004aa66600cdab1490a85350668
round2,r2-member1-MC-OCR-train-mcocr_public_145013ckwpd,member1,MC-OCR,train,mcocr_public_145013ckwpd,images/mcocr_public_145013ckwpd.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013ckwpd.jpg,10de7321814beb7aec4812a1ea33025c5419bb59acab4b27f633c19bce5cb825
round2,r2-member1-MC-OCR-train-mcocr_public_145013cleap,member1,MC-OCR,train,mcocr_public_145013cleap,images/mcocr_public_145013cleap.jpg,720,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cleap.jpg,82249a51ea488d9c9d71fcc9463c258582e460fd9f40c2053ad730decf8cffae
round2,r2-member1-MC-OCR-train-mcocr_public_145013clfsp,member1,MC-OCR,train,mcocr_public_145013clfsp,images/mcocr_public_145013clfsp.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013clfsp.jpg,6f4056679289e07d8b341469a6a37e5c3daf1e6a3348ce825b7e94ee1c17e14c
round2,r2-member1-MC-OCR-train-mcocr_public_145013cllbf,member1,MC-OCR,train,mcocr_public_145013cllbf,images/mcocr_public_145013cllbf.jpg,640,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cllbf.jpg,5359f80808d4243155127feeb7e1ce5c8165ed1a1d4e3bf00cbb5186d1f0126b
round2,r2-member1-MC-OCR-train-mcocr_public_145013clltn,member1,MC-OCR,train,mcocr_public_145013clltn,images/mcocr_public_145013clltn.jpg,720,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013clltn.jpg,94ef1d19449a6345fb79af04cfe0490dc34feff8407a18173bad8b828b39bc83
round2,r2-member1-MC-OCR-train-mcocr_public_145013cmeru,member1,MC-OCR,train,mcocr_public_145013cmeru,images/mcocr_public_145013cmeru.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cmeru.jpg,c30e79f44d99db116660a45bdf95cf50a907a86855c1d892328baad3b3172ec1
round2,r2-member1-MC-OCR-train-mcocr_public_145013cnknh,member1,MC-OCR,train,mcocr_public_145013cnknh,images/mcocr_public_145013cnknh.jpg,720,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cnknh.jpg,d3f73fb712e78b106b14cc12e114cda137aae935ca2bac9e1e9149b4d5c7bb12
round2,r2-member1-MC-OCR-train-mcocr_public_145013coalz,member1,MC-OCR,train,mcocr_public_145013coalz,images/mcocr_public_145013coalz.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013coalz.jpg,375b058e89b9857bcc78cf9740d31f8558edb2816cb5a5d882db02c549516d45
round2,r2-member1-MC-OCR-train-mcocr_public_145013cqpwh,member1,MC-OCR,train,mcocr_public_145013cqpwh,images/mcocr_public_145013cqpwh.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cqpwh.jpg,124c7df0f60fe4e0dd81bad36c1d02156f1644775d7cef2d13c6bd15b8841c63
round2,r2-member1-MC-OCR-train-mcocr_public_145013crgek,member1,MC-OCR,train,mcocr_public_145013crgek,images/mcocr_public_145013crgek.jpg,1024,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013crgek.jpg,a47b0bc7cc8221e5149fb6a4017ae858b3b48c0ab43c39f7f9a1b5851990162a
round2,r2-member1-MC-OCR-train-mcocr_public_145013crqqo,member1,MC-OCR,train,mcocr_public_145013crqqo,images/mcocr_public_145013crqqo.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013crqqo.jpg,366a3bdf6518ccfc1eb918bc34e7298ecd5fa819cb59c9f6da9c9ed04e4febc3
round2,r2-member1-MC-OCR-train-mcocr_public_145013crsoa,member1,MC-OCR,train,mcocr_public_145013crsoa,images/mcocr_public_145013crsoa.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013crsoa.jpg,bb49c4ca52af58ba89a0914c4cdc6abc66605109a224ba46dc44aa9aa86ae0f5
round2,r2-member1-MC-OCR-train-mcocr_public_145013cuilp,member1,MC-OCR,train,mcocr_public_145013cuilp,images/mcocr_public_145013cuilp.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cuilp.jpg,48e5a56ba81d08229eff76d933162ae8ddf9a4288d02862cca706d9e82e77279
round2,r2-member1-MC-OCR-train-mcocr_public_145013cuwqi,member1,MC-OCR,train,mcocr_public_145013cuwqi,images/mcocr_public_145013cuwqi.jpg,1024,1366,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cuwqi.jpg,d096bb0ef000c4965758175ea2be241fe92e03f7ef5bfc6ee6ef99adf8fee169
round2,r2-member1-MC-OCR-train-mcocr_public_145013cuztb,member1,MC-OCR,train,mcocr_public_145013cuztb,images/mcocr_public_145013cuztb.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cuztb.jpg,a4304a035fdc9bcf1958804a58123cae9840510cc5c9cb37e7ddf448367b81ea
round2,r2-member1-MC-OCR-train-mcocr_public_145013cxcei,member1,MC-OCR,train,mcocr_public_145013cxcei,images/mcocr_public_145013cxcei.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cxcei.jpg,d863d3b1f48febd36cfd8e5c5f29f9cbaca2b8ab333f0999ff611c5b4c928620
round2,r2-member1-MC-OCR-train-mcocr_public_145013cxgot,member1,MC-OCR,train,mcocr_public_145013cxgot,images/mcocr_public_145013cxgot.jpg,590,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cxgot.jpg,ae64d12f79c515f5e4df14010a9b03cb94b10ece37f761718ace0303c2a3694f
round2,r2-member1-MC-OCR-train-mcocr_public_145013cxtop,member1,MC-OCR,train,mcocr_public_145013cxtop,images/mcocr_public_145013cxtop.jpg,720,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013cxtop.jpg,bfb8a59e325dfc4e120eaf0d03a83074973a67f824b692fa6a4a67a3fcaf3ea0
round2,r2-member1-MC-OCR-train-mcocr_public_145013dcdmv,member1,MC-OCR,train,mcocr_public_145013dcdmv,images/mcocr_public_145013dcdmv.jpg,472,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dcdmv.jpg,718d3bcf89dc8564617665bf2984c5d68e7902a03cfff3768d51ba1b6a099554
round2,r2-member1-MC-OCR-train-mcocr_public_145013dcqda,member1,MC-OCR,train,mcocr_public_145013dcqda,images/mcocr_public_145013dcqda.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dcqda.jpg,64ecd3cffca5a73d94df3693dae525375a44c9e729264973357714c6c968b095
round2,r2-member1-MC-OCR-train-mcocr_public_145013ddcph,member1,MC-OCR,train,mcocr_public_145013ddcph,images/mcocr_public_145013ddcph.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013ddcph.jpg,002d7e4a004b5a03762197b1eb18f5604c77941ba6c3282b6953463788178afe
round2,r2-member1-MC-OCR-train-mcocr_public_145013dfzcb,member1,MC-OCR,train,mcocr_public_145013dfzcb,images/mcocr_public_145013dfzcb.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dfzcb.jpg,ce060aee69e2ca9188703c0d6d37b34efc70297a149adcc026a1e25dc05d8d24
round2,r2-member1-MC-OCR-train-mcocr_public_145013dhnii,member1,MC-OCR,train,mcocr_public_145013dhnii,images/mcocr_public_145013dhnii.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dhnii.jpg,dcd0fb028e696ed3bd2f38a75f8ced77ede60ae2aa07c5d265d76e09f9a2814c
round2,r2-member1-MC-OCR-train-mcocr_public_145013dhzmu,member1,MC-OCR,train,mcocr_public_145013dhzmu,images/mcocr_public_145013dhzmu.jpg,576,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dhzmu.jpg,47c044bc1bf9392da4bc2afa4a3d68ff38f5b5aa8db3d11348cd4c72cb80dc5a
round2,r2-member1-MC-OCR-train-mcocr_public_145013djwis,member1,MC-OCR,train,mcocr_public_145013djwis,images/mcocr_public_145013djwis.jpg,1024,768,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013djwis.jpg,b9bb8b7367818d2e9a93bba74bd5b9e3dc150893d3f5af429625ca6fcae610e5
round2,r2-member1-MC-OCR-train-mcocr_public_145013dkfnl,member1,MC-OCR,train,mcocr_public_145013dkfnl,images/mcocr_public_145013dkfnl.jpg,590,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dkfnl.jpg,ee61cc31253af91e40f696e375cc90b4e0e275badc1223f394ff77e016adf4ae
round2,r2-member1-MC-OCR-train-mcocr_public_145013dnwxv,member1,MC-OCR,train,mcocr_public_145013dnwxv,images/mcocr_public_145013dnwxv.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dnwxv.jpg,4186777a6eca6872c0f803eadbc0c39c87dc2555e2875ddf60a834ef3479ab68
round2,r2-member1-MC-OCR-train-mcocr_public_145013doybn,member1,MC-OCR,train,mcocr_public_145013doybn,images/mcocr_public_145013doybn.jpg,720,1280,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013doybn.jpg,f7d235db306abe1e4fc24c3965c8572ee34455e846cdbaf66121489327801441
round2,r2-member1-MC-OCR-train-mcocr_public_145013drlui,member1,MC-OCR,train,mcocr_public_145013drlui,images/mcocr_public_145013drlui.jpg,1024,1365,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013drlui.jpg,c7b37ff552a304f21e762f58794029f895a0e1343c1ca4aabdbfb81b3728e550
round2,r2-member1-MC-OCR-train-mcocr_public_145013dsaix,member1,MC-OCR,train,mcocr_public_145013dsaix,images/mcocr_public_145013dsaix.jpg,1024,1366,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dsaix.jpg,144f0c91203384a196c6e0382bc15e7e4365b1dc2ac94ea2854707db9ca9a081
round2,r2-member1-MC-OCR-train-mcocr_public_145013dtobm,member1,MC-OCR,train,mcocr_public_145013dtobm,images/mcocr_public_145013dtobm.jpg,768,1024,member1/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145013dtobm.jpg,93d6594b730e2a10bcaa36e27f26701efb8ff8712cee4f7c0937d922d782660c
