task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member6-0093,MC-OCR,validation,images/mcocr_val_145115dxgiq.jpg,590,1280,0,c0a0b6ce7d316796614fc6bd0bd89e4315a21d6ae68891eec7616bce4457f2f3
member6-0094,MC-OCR,validation,images/mcocr_val_145115dztjo.jpg,768,1024,0,a49164060d41130eca45c8e714db7483c8ee0b0222e0eb35f2fa7c3548e3d93f
member6-0095,MC-OCR,validation,images/mcocr_val_145115eipsh.jpg,576,1024,0,a3ddeb84bad295343502d01cf936b253187d78cb858b5e52cee178a4326b70dc
member6-0096,MC-OCR,validation,images/mcocr_val_145115ejbhg.jpg,768,1024,0,56fbd9b7606483f8cb10a91e4cd7b90f14390e36673bc7c42826a3005bf60632
member6-0097,MC-OCR,validation,images/mcocr_val_145115elhmv.jpg,576,1024,0,30a6bd9dd442d996d721e89636038e99efb2c4b63b0b7cc62d05f7ef04f40862
member6-0098,MC-OCR,validation,images/mcocr_val_145115emzeo.jpg,768,1024,0,60308f5316d5e0618a19c4de4f443f182afe5fcc9483882cadcf2deb2c003f4d
member6-0099,MC-OCR,validation,images/mcocr_val_145115eoxbk.jpg,768,1024,0,ac296fff479de2253b712329e06fb852b0e388819a8e0297096cba60fbe99ee6
member6-0100,MC-OCR,validation,images/mcocr_val_145115eqtqa.jpg,768,1024,0,b1343713a2dd6adf0752f94b4340008e3c15af3e8f9855668b478578fcfc1edb
member6-0101,MC-OCR,validation,images/mcocr_val_145115esxfn.jpg,768,1024,0,5ffef5a46a727bc0e16d139b940960666fa7844196ca30021a74ace76ff4e39e
member6-0102,MC-OCR,validation,images/mcocr_val_145115eugvg.jpg,576,1024,0,c9f0f6287ec5d0ff3e913e8043ac14f6e4bbe7de19d52c88c1bbba4cf197f2e6
member6-0103,MC-OCR,validation,images/mcocr_val_145115eyyqv.jpg,1024,768,0,7ab26c366aa723d6270183e4c0a71fd0769815433e82fb5763bdb2c4655058b0
member6-0104,MC-OCR,validation,images/mcocr_val_145115ezcsy.jpg,472,1024,0,9cc6824f6807bcbb06eb77381237e437404d12caeda5e3a15c2981cfd0111651
member6-0105,MC-OCR,validation,images/mcocr_val_145115fbjob.jpg,590,1280,0,abd519207d7d2d270e955dd61600037669fe7560b96c56acfe68606f0b6308bd
member6-0106,MC-OCR,validation,images/mcocr_val_145115fcnxy.jpg,768,1024,0,2df1e55e1306b020d20d0b68fcca50bc834b54428b9a0759e9ac32a93de99e9a
member6-0107,MC-OCR,validation,images/mcocr_val_145115fdkxk.jpg,1024,768,0,6ebd4bf000b92bf3488061468ee8d242dfeba793a45b0f370e87262e2c718bf8
member6-0108,MC-OCR,validation,images/mcocr_val_145115fgfau.jpg,768,1024,0,0e1aa4b68007e731bf3eea454fc7001ef70d9d5dfd372234df8fd77bc983b150
member6-0109,MC-OCR,validation,images/mcocr_val_145115fkewb.jpg,768,1024,0,275e749259f955d3d801c3986f1b6bcf617e9872504435263848a33cd7ddc575
member6-0110,MC-OCR,validation,images/mcocr_val_145115fkifm.jpg,720,1280,0,d026c146a8869d35fa94695b4c753ea16adc1366d80c87bd342a64ad23b444b7
member6-0111,MC-OCR,validation,images/mcocr_val_145115fostp.jpg,1024,768,0,570492ad9e1d5e4dc13346f5d2a12baf88333a133663c4251e67bac13ff8e171
member6-0112,MC-OCR,validation,images/mcocr_val_145115fpsxm.jpg,472,1024,0,7170dee8182ebf3fe941fbba0acdca5c9a4f8080043ab5f191dbd9e8d0b4bd85
member6-0113,MC-OCR,validation,images/mcocr_val_145115fqwje.jpg,768,1024,0,15acdff6c107928245786c91acf78645dce5acb36661c7c90f51f5c4769dc7c2
member6-0114,MC-OCR,validation,images/mcocr_val_145115ftati.jpg,1024,1369,0,7f894ef85808e71c67f88c905588b190cbdea1062b9e8c1f39af3cb5408c5e0c
member6-0115,MC-OCR,validation,images/mcocr_val_145115ftiyl.jpg,768,1024,0,ad79113ac6c42c9ca8c05f8b6604e655905d6a08dd60561ba6d33066abb6469e
member6-0116,MC-OCR,validation,images/mcocr_val_145115gautg.jpg,768,1024,0,0add743e391c7b63ac82bb09480fe2fa23c4f5704db29e01d4e88fca15fb2690
member6-0117,MC-OCR,validation,images/mcocr_val_145115gdqix.jpg,1024,1366,0,64c2c6eb400e2c8fb34d380d2e3fc4a089c92bcc2ee6161aacf8b370d526d7c7
member6-0118,MC-OCR,validation,images/mcocr_val_145115gemfs.jpg,576,1024,0,db78c22fd3a72e14d9d8a5ab12618e4009317090898b5a60f8939745754dd37d
member6-0119,MC-OCR,validation,images/mcocr_val_145115gglku.jpg,768,1024,0,4f5aca92ae73a675da2354f1cf1cf85f6c739e7de6bf602eb94b472993330de0
member6-0120,MC-OCR,validation,images/mcocr_val_145115gkyoe.jpg,1024,576,0,3e3085dd8eb9035d0477f4759f5f097d3596474b7e78ac8fb91ab92b427cd609
member6-0121,MC-OCR,validation,images/mcocr_val_145115gkzyz.jpg,768,1024,0,46bde88adc376a3cf323a6daffe52a8a1a3604f3e107b617efcbc95ea3c7d8bd
member6-0122,MC-OCR,validation,images/mcocr_val_145115gozuc.jpg,1024,768,0,57a1039be4dfe55a17ba652d342177f90264831d1a7bcee0f52b0b4efcd52077
member6-0123,MC-OCR,validation,images/mcocr_val_145115gpesv.jpg,590,1280,0,1cf81f31d280fe8344191f226d937ec85459b970dd206455184b3ffffbe692f5
member6-0124,MC-OCR,validation,images/mcocr_val_145115gvwps.jpg,1024,1366,0,96850a4feeefac474feb9fb7d0fc110e1251d8a7fc2d490e70f411356af6a994
member6-0125,MC-OCR,validation,images/mcocr_val_145115gzvde.jpg,768,1024,0,ee8cf8ef8c236d5afedaa782cf2bcee5d5368dfee321bfc34b4b00adc49c1fc9
member6-0126,MC-OCR,validation,images/mcocr_val_145115habiv.jpg,1024,1024,0,12f30f7bd1ae0544ae79cdc6b1b89bcb317c1cba4c04789c60c56bb0ce2a84ac
member6-0127,MC-OCR,validation,images/mcocr_val_145115havhi.jpg,768,1024,0,9a2c3288c4093b9dd4e279c74a7a649d38047fe02f1126869d7d82dcabafc80c
member6-0128,MC-OCR,validation,images/mcocr_val_145115hcdkj.jpg,768,1024,0,50dc75f3a18d6f2f3b05966b13c291fd6f56b6593191e9ca889246afd7e842f1
member6-0129,MC-OCR,validation,images/mcocr_val_145115hhgju.jpg,576,1024,0,496ca37b08512044910ebaa2299dba2ba52c28a3aef9d771e14ec201877d5556
member6-0130,MC-OCR,validation,images/mcocr_val_145115hjimq.jpg,768,1024,0,2858e4bd5d2133170962033e76a956143df930a34577368bb9eec328db57a2df
member6-0131,MC-OCR,validation,images/mcocr_val_145115hjkdl.jpg,768,1024,0,2a19399c3edf105798aa98aff2b829fb8b1f1388d7860261a87feecadc017bb2
member6-0132,MC-OCR,validation,images/mcocr_val_145115hjpun.jpg,576,1024,0,65037063baedae069659ba1498bfe7833f6a7545f1326970e5b8b8addfe53189
member6-0133,MC-OCR,validation,images/mcocr_val_145115hkbzp.jpg,768,1024,0,f8f57834978203da7d9f7488171ed91384d2894cb84fa6513adb44181f1146c1
member6-0134,MC-OCR,validation,images/mcocr_val_145115hojip.jpg,768,1024,0,1a4535ef3db24f4023488b30092811f1ef2d0a17ebd6676e205215ebc8cbbb69
member6-0135,MC-OCR,validation,images/mcocr_val_145115hoxvz.jpg,1024,768,0,97e163e83327b2386adb8f428df1f0b038b02a9e8ab23611219a5e73d7f7d8a6
member6-0136,MC-OCR,validation,images/mcocr_val_145115hsphg.jpg,1024,1682,0,5e1f82a9f2993ec5fcd988fbb6e68ef981419fd1685bae7933271b561d981d0f
member6-0137,MC-OCR,validation,images/mcocr_val_145115hspyd.jpg,576,1024,0,82dfe98c9cde48f863f28cc503f25332b7bd52093921e9a911b735f90efc4dc7
member6-0138,MC-OCR,validation,images/mcocr_val_145115hswrm.jpg,768,1024,0,541fd8603ee9be5b44959eaa6aa71054e332ef738de84f8ec14013de9b4b3cba
member6-0139,MC-OCR,validation,images/mcocr_val_145115hunyr.jpg,768,1024,0,f390708ec4950a1621c8d3f8e7021b2927dd9ec78674a65e278060ff8c7bb386
member6-0140,MC-OCR,validation,images/mcocr_val_145115hupmg.jpg,1024,1365,0,3aaa914e18585794d944e98943365b89b9b44573da0925292369e83393e44624
member6-0141,MC-OCR,validation,images/mcocr_val_145115hwtgl.jpg,1024,1365,0,2b0d53039fdce3e4728ee40092822c50fc1b581ddbefbf11545d127783512324
member6-0142,MC-OCR,validation,images/mcocr_val_145115ialuk.jpg,768,1024,0,d31d7702f10626f915aa776a303cb2eadef237fe43855ae612ffe4eb921a6bbc
member6-0143,MC-OCR,validation,images/mcocr_val_145115ibwgn.jpg,1024,1366,0,638f970b53cff2b16633287e444972f3b2dc45c0c5573a5c519acc1c723e75c4
member6-0144,MC-OCR,validation,images/mcocr_val_145115icpqa.jpg,576,1024,0,2bfc65aad81d9def02e29f2024f97ab45af10ea657482a9b2b1e18b120705b33
member6-0145,MC-OCR,validation,images/mcocr_val_145115iibqy.jpg,768,1024,0,619c83f746484277d5c576e4a8807506b47b62c2c2a9876f10b21e5d18bbd849
member6-0146,MC-OCR,validation,images/mcocr_val_145115ikgqr.jpg,720,1280,0,4dadc8c92d4badf6ce17659d9a75f4ed2174f0ec677f72c2799d23b0aaa2761b
member6-0147,MC-OCR,validation,images/mcocr_val_145115ilmav.jpg,1024,1365,0,a103610056ba9e19b802ed449af48d74a1c2c17f6a0a3497fd0625311d1fe447
member6-0148,MC-OCR,validation,images/mcocr_val_145115iltth.jpg,768,1024,0,934af7312dfdeed3c2c95b6151ba406f6eb7203e6a9799557311b73823a4fb1a
member6-0149,MC-OCR,validation,images/mcocr_val_145115inzsg.jpg,576,1024,0,2e1c106ef0963a1b13c36531451b5c8982a144bb1a36e0db163af2c255e10fcd
member6-0150,MC-OCR,validation,images/mcocr_val_145115ircfq.jpg,1024,1366,0,6ef8e1882bfcfa3e90d58e3d0dd342a24e3e859e7862f1f47032ee885245b5cc
member6-0151,MC-OCR,validation,images/mcocr_val_145115irmak.jpg,768,1024,0,ea1277f239446de8016b05c9d1865fc2593c03b276a3b3761628db4cfce5cd0b
member6-0152,MC-OCR,validation,images/mcocr_val_145115ishek.jpg,768,1024,0,1f591d0f9f55fae22583fd264d0889647dae125087c0b8774594e2fa7366cb70
member6-0153,MC-OCR,validation,images/mcocr_val_145115islqk.jpg,768,1024,0,706724407c880dadf298dd72190dbb3d3eae9b60418d9aa27a8b9921c3a8ce63
member6-0154,MC-OCR,validation,images/mcocr_val_145115iszan.jpg,1024,1366,0,f1ae1993d94131904777d0cc970bd064f6cf85487e585a2c35c35fd556b3e892
member6-0155,MC-OCR,validation,images/mcocr_val_145115itmlf.jpg,768,1024,0,273ce85a3104e5f2f0da571eefcb8a1b9809c28fe1b81c85fa3fd75ad8f30841
member6-0156,MC-OCR,validation,images/mcocr_val_145115iygtq.jpg,720,1280,0,4a0786d27aa8b1c39e4a00205460d9abe174f34b81b3f4568abab5b755e211f0
member6-0157,MC-OCR,validation,images/mcocr_val_145115iyrjm.jpg,768,1024,0,96a34642bd7bf6a67965e0af28bce49a2e5d4b111469d998b8e2130284ec1998
member6-0158,MC-OCR,validation,images/mcocr_val_145115jafwy.jpg,576,1024,0,a6d4080ea076cb926cac9614fc72ac6b218007a88a6b7767e299d55ff7cd3726
member6-0159,MC-OCR,validation,images/mcocr_val_145115jagxw.jpg,768,1024,0,aab1a66aa0cbe6df0bc3ee6644066c6f2a74581a1f95e19bcc8520b16576d4ee
member6-0160,MC-OCR,validation,images/mcocr_val_145115jasck.jpg,768,1024,0,8acac8d4389ced9f6d46c1d962bc445b8bfcdd8fb0a7fd196580834ea304fe58
member6-0161,MC-OCR,validation,images/mcocr_val_145115jbayx.jpg,768,1024,0,3f037cb77f49df69a2338f9a78c9285d292e5fdd1e8b5eae96e19fb7cf99bd1c
member6-0162,MC-OCR,validation,images/mcocr_val_145115jcruz.jpg,576,1024,0,8bc3285320655716295819df7b28309e0ad99629253194423892d60df788ccc9
