round,task_id,member,dataset,source_split,image_id,image_file,width,height,package,source_image,sha256
round2,r2-member8-UIT-MLReceipts-train-000023,member8,UIT-MLReceipts,train,000023,images/000023.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000023.jpg,ecd1c039102d0ec101c9f02f657b5b67a28f15317fa3df642898dbbd04d55c3d
round2,r2-member8-UIT-MLReceipts-train-000024,member8,UIT-MLReceipts,train,000024,images/000024.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000024.jpg,7f47360a8781bd5b0a20796ac0ad8eaebbf52bd3c71d55b8ef1b16b4958f248c
round2,r2-member8-UIT-MLReceipts-train-000025,member8,UIT-MLReceipts,train,000025,images/000025.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000025.jpg,288e4b002a47de3ac2392877fbc36f73d0812460ccb506dc0199681010d2ec60
round2,r2-member8-UIT-MLReceipts-train-000026,member8,UIT-MLReceipts,train,000026,images/000026.jpg,956,1276,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000026.jpg,4f999aac0f896306017c545d7d5c8cdf5e78e521f62fcd71b3217aabcb542b69
round2,r2-member8-UIT-MLReceipts-train-000027,member8,UIT-MLReceipts,train,000027,images/000027.jpg,814,960,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000027.jpg,b6cebfb65ac84d2b1954945de3149e639b5a8d1f8353ef2c9a32839048efc2e1
round2,r2-member8-UIT-MLReceipts-train-000028,member8,UIT-MLReceipts,train,000028,images/000028.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000028.jpg,d1a9d1b76d3fa7e2b3aa83adbf15ab1db4286967c23e5c6aee264b5a8364babb
round2,r2-member8-UIT-MLReceipts-train-000029,member8,UIT-MLReceipts,train,000029,images/000029.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000029.jpg,ab4e05bc25b034851dec05204ec26bb2ba8c0fe1eca82d3ddbf47378e905ee65
round2,r2-member8-UIT-MLReceipts-train-000030,member8,UIT-MLReceipts,train,000030,images/000030.jpg,960,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000030.jpg,6d807707b0f4274bf6d418bd687bd8ae877c62dc515dae84401a91c8d7fabea2
round2,r2-member8-UIT-MLReceipts-train-000031,member8,UIT-MLReceipts,train,000031,images/000031.jpg,302,403,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000031.jpg,ee2b2e925b91315c7cb0251992b31ba56e417cc274ef05ef2fc1fb57501e9138
round2,r2-member8-UIT-MLReceipts-train-000032,member8,UIT-MLReceipts,train,000032,images/000032.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000032.jpg,896f453275fc82dd56f7568c8ebd37dc63767c659d62923e69139fe6b5bbf495
round2,r2-member8-UIT-MLReceipts-train-000033,member8,UIT-MLReceipts,train,000033,images/000033.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000033.jpg,aba117b89899663f78df7c6c3b97c53e5ea3bfb67247a31f44beb431f5b5aebb
round2,r2-member8-UIT-MLReceipts-train-000034,member8,UIT-MLReceipts,train,000034,images/000034.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000034.jpg,85e917349d6ec2d5ad4872f2234655ad0a217d566242d43a0538dc16befd9c33
round2,r2-member8-UIT-MLReceipts-train-000035,member8,UIT-MLReceipts,train,000035,images/000035.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000035.jpg,11ac317396430062b1555c3aca2e451ac96bafb3aae1a4db9fbbf453071e9195
round2,r2-member8-UIT-MLReceipts-train-000036,member8,UIT-MLReceipts,train,000036,images/000036.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000036.jpg,e943cecaccb29eb99f68b515814995b1eb49661dccccf1aa8fc9e880242967b3
round2,r2-member8-UIT-MLReceipts-train-000037,member8,UIT-MLReceipts,train,000037,images/000037.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000037.jpg,20896e8592ad22536180dca180922fcf9da0d1e219cb7b548d8aff05a9a9c96c
round2,r2-member8-UIT-MLReceipts-train-000038,member8,UIT-MLReceipts,train,000038,images/000038.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000038.jpg,2217ee709edd9b614ea55eb436c3819e1d26193f2a2df7dd1d4164f59b422f04
round2,r2-member8-UIT-MLReceipts-train-000039,member8,UIT-MLReceipts,train,000039,images/000039.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000039.jpg,ddaa88092aacd0abb818fbb3db8ac54d354daa49e6af061169dc62a60e690eb5
round2,r2-member8-UIT-MLReceipts-train-000040,member8,UIT-MLReceipts,train,000040,images/000040.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000040.jpg,d61e5cbf2b06090b4e7bda34e2130f3a2a2fac4e476c45084e33ed54dc025c65
round2,r2-member8-UIT-MLReceipts-train-000041,member8,UIT-MLReceipts,train,000041,images/000041.jpg,629,1274,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000041.jpg,1466fc1b1aa11b3af31af386879e866d5b4244db763d3f55b3889eaed9efe6c6
round2,r2-member8-UIT-MLReceipts-train-000042,member8,UIT-MLReceipts,train,000042,images/000042.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000042.jpg,6ade5417bd022387e65f5fa59c5972f75027149fc8f68827315a13816e49f425
round2,r2-member8-UIT-MLReceipts-train-000043,member8,UIT-MLReceipts,train,000043,images/000043.jpg,302,403,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000043.jpg,5ad4f41caf6aef1488150a9d10b2580d3157c05cd052e6da9a7bd2fa3daec56c
round2,r2-member8-UIT-MLReceipts-train-000044,member8,UIT-MLReceipts,train,000044,images/000044.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000044.jpg,a4941a19d2e6a5d523ea677ebebe864c0fa5e93b3f0036f5634570dc67e48663
round2,r2-member8-UIT-MLReceipts-train-000045,member8,UIT-MLReceipts,train,000045,images/000045.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000045.jpg,c7bde46ea6f071279f34104e8b46626e6d21a7fb8cfe104dd415b8e89c03f4b4
round2,r2-member8-UIT-MLReceipts-train-000046,member8,UIT-MLReceipts,train,000046,images/000046.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000046.jpg,5f818df86acd9db7e8ae95c2e87c02c789ee6b602b4b1dff5e18c074e7b79c5f
round2,r2-member8-UIT-MLReceipts-train-000047,member8,UIT-MLReceipts,train,000047,images/000047.jpg,960,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000047.jpg,784e1fe7c9c9a786e08028f3c9c5131aa61c6c68f5d9c9ded2050ed25d0b750d
round2,r2-member8-UIT-MLReceipts-train-000048,member8,UIT-MLReceipts,train,000048,images/000048.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000048.jpg,e4d4f5214d429dbfd1c1c12d933ef060781e6edaa1b8467e4a04473ea9a9f096
round2,r2-member8-UIT-MLReceipts-train-000049,member8,UIT-MLReceipts,train,000049,images/000049.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000049.jpg,5c9d87afc66d1a14cf4697e704161305145591c9a52ed827c7f016b8cb2023e2
round2,r2-member8-UIT-MLReceipts-train-000050,member8,UIT-MLReceipts,train,000050,images/000050.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000050.jpg,a28b9e461ce46f8e8e8fe99806921db1eaa407a354f6a6fbbe26a772e0401200
round2,r2-member8-UIT-MLReceipts-train-000051,member8,UIT-MLReceipts,train,000051,images/000051.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000051.jpg,d852ae8378abd5e0db818e08d2da6c42bf0a77e11f77475c880d187ec4659336
round2,r2-member8-UIT-MLReceipts-train-000052,member8,UIT-MLReceipts,train,000052,images/000052.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000052.jpg,2b0a189ae63ff7ee319c8a7a556ebba5abbbb6a2a71b7bed75ddc737aa593915
round2,r2-member8-UIT-MLReceipts-train-000053,member8,UIT-MLReceipts,train,000053,images/000053.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000053.jpg,887d5f85437cb53c02ae7c1c09d488516287da22cbb2703693d3a43e69bf90dd
round2,r2-member8-UIT-MLReceipts-train-000054,member8,UIT-MLReceipts,train,000054,images/000054.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000054.jpg,f31960064e95e878aff0ab23d908c9f173646486ff1bc64e79c073397452933d
round2,r2-member8-UIT-MLReceipts-train-000055,member8,UIT-MLReceipts,train,000055,images/000055.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000055.jpg,ba64f6bbd340dc2efc07f3d54c6b7308195c6955a302c389dac66d139e16f523
round2,r2-member8-UIT-MLReceipts-train-000056,member8,UIT-MLReceipts,train,000056,images/000056.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000056.jpg,d78ec46dbc8075795c0c983984cd9fdade4df9058d9e52376695ff6633fa66c4
round2,r2-member8-UIT-MLReceipts-train-000057,member8,UIT-MLReceipts,train,000057,images/000057.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000057.jpg,3242d41e5f0565f3e2e00d2b48a8f194d9b30b086d626d2d96be4e1998e83105
round2,r2-member8-UIT-MLReceipts-train-000058,member8,UIT-MLReceipts,train,000058,images/000058.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000058.jpg,f59bd8b71db706bf648b84182a6bc9618d4ef42236b29a33532669078dc817a4
round2,r2-member8-UIT-MLReceipts-train-000059,member8,UIT-MLReceipts,train,000059,images/000059.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000059.jpg,e8887fb7f1446ecdd892e86c1b0f44991a30398621d3c58ae7f861d9016b16b3
round2,r2-member8-UIT-MLReceipts-train-000060,member8,UIT-MLReceipts,train,000060,images/000060.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000060.jpg,089ab59ef895702205b5fc63a2b5c472d93125d93c61d1b19d8c97b51f836c05
round2,r2-member8-UIT-MLReceipts-train-000061,member8,UIT-MLReceipts,train,000061,images/000061.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000061.jpg,12a91f0f502e46346f4dfd94f2fedeb33cb976f591572ea121da5a5123a9cf55
round2,r2-member8-UIT-MLReceipts-train-000062,member8,UIT-MLReceipts,train,000062,images/000062.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000062.jpg,47eda9241dac8f0a817ecda007f22848660d3a0589ea5fb7c09ee8a2f06a532e
round2,r2-member8-UIT-MLReceipts-train-000063,member8,UIT-MLReceipts,train,000063,images/000063.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000063.jpg,fedabb39d2097d4d38938341155bab51d3a18e50f7424bf948872338d0809534
round2,r2-member8-UIT-MLReceipts-train-000064,member8,UIT-MLReceipts,train,000064,images/000064.jpg,960,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000064.jpg,ebf85070b0c8254d024751a1ab70fd8e77dd253ad6e1d683ef3e63c66b58fdfb
round2,r2-member8-UIT-MLReceipts-train-000065,member8,UIT-MLReceipts,train,000065,images/000065.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000065.jpg,71130cb9e1ac92c8759c2daf94a24d6c041cca6e82e186f473eff3a8c604de9c
round2,r2-member8-UIT-MLReceipts-train-000066,member8,UIT-MLReceipts,train,000066,images/000066.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000066.jpg,6b1b197cb2db6bc3604034ba363a7443c3d355ee8e66263875961909943d54aa
round2,r2-member8-UIT-MLReceipts-train-000067,member8,UIT-MLReceipts,train,000067,images/000067.jpg,667,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000067.jpg,bd535b1bdfb10afef99471c28e63711e746ff6fdcd4a69b002440ff01d2e2426
round2,r2-member8-UIT-MLReceipts-train-000068,member8,UIT-MLReceipts,train,000068,images/000068.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000068.jpg,c77338358fe41acbcb7702dbf46d0a7bc6ae2aa0aca1e398f6fa1738d380e8c3
round2,r2-member8-UIT-MLReceipts-train-000069,member8,UIT-MLReceipts,train,000069,images/000069.jpg,2048,1538,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000069.jpg,ab2116695ade84b5453d21f500feebae82ec69bf68c8e87de5b7bf96c50f1059
round2,r2-member8-UIT-MLReceipts-train-000070,member8,UIT-MLReceipts,train,000070,images/000070.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000070.jpg,b7cee20e31a3567ff99dc872bb3f806a5e089f53631532ab811000782286aca2
round2,r2-member8-UIT-MLReceipts-train-000071,member8,UIT-MLReceipts,train,000071,images/000071.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000071.jpg,e1b3e4068cfd36937948b8dbc84b2f488c041ae5e9f75a4e13fa2bf1a49f7884
round2,r2-member8-UIT-MLReceipts-train-000072,member8,UIT-MLReceipts,train,000072,images/000072.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000072.jpg,28fa6ee24e9df9cfc24f56e75af3005889cd1b7af496fe6f17a927ba5c8cfd46
round2,r2-member8-UIT-MLReceipts-train-000073,member8,UIT-MLReceipts,train,000073,images/000073.jpg,632,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000073.jpg,00226fdaa7089f73e2dda0181f6835d48172473f09a1c48f186f663682659668
round2,r2-member8-UIT-MLReceipts-train-000074,member8,UIT-MLReceipts,train,000074,images/000074.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000074.jpg,e7b944e12789dae1e2fde80a505e35b9d1bf8c87a312f45e624cd8f32644798d
round2,r2-member8-UIT-MLReceipts-train-000076,member8,UIT-MLReceipts,train,000076,images/000076.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000076.jpg,25c5a08406bb81f1309c4120db85b47057ee018fbb26e882b4fa3aeeeec4df53
round2,r2-member8-UIT-MLReceipts-train-000077,member8,UIT-MLReceipts,train,000077,images/000077.jpg,632,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000077.jpg,cb743b278b78d69d84923c0cf04bf741afc3dee90d518f8c4c0d377146fdb808
round2,r2-member8-UIT-MLReceipts-train-000078,member8,UIT-MLReceipts,train,000078,images/000078.jpg,2048,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000078.jpg,dd9f0410ad45a6bdf421eece1257ff81f218aee29cd99f5332e416748b0a6bf8
round2,r2-member8-UIT-MLReceipts-train-000079,member8,UIT-MLReceipts,train,000079,images/000079.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000079.jpg,43dfb4f6bee499ca07cc5213253d75694715a91c48e6b1df566aeddce0bff4be
round2,r2-member8-UIT-MLReceipts-train-000080,member8,UIT-MLReceipts,train,000080,images/000080.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000080.jpg,bcfefd9173bba737b45740bcdaac34a7929d1ea25db612e12e859e57d35f1612
round2,r2-member8-UIT-MLReceipts-train-000081,member8,UIT-MLReceipts,train,000081,images/000081.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000081.jpg,2f23fd5e5d8c6ac081e5815af7551000d5395f4bca68f1707a2a05beb210be93
round2,r2-member8-UIT-MLReceipts-train-000082,member8,UIT-MLReceipts,train,000082,images/000082.jpg,720,960,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000082.jpg,a30a98dbb40bcf3e83455859425c2325e15c89781cd1066d199bfdc417e21a1c
round2,r2-member8-UIT-MLReceipts-train-000083,member8,UIT-MLReceipts,train,000083,images/000083.jpg,720,960,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000083.jpg,06b92f33999d0e4d5de2038d7870bdef0df243c629dbfd18c79dd008e69794d3
round2,r2-member8-UIT-MLReceipts-train-000084,member8,UIT-MLReceipts,train,000084,images/000084.jpg,1276,956,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000084.jpg,219b6153da5f7f2757d746ec9c557a56d09a6e99ac614d647bae3848a0ffa380
round2,r2-member8-UIT-MLReceipts-train-000085,member8,UIT-MLReceipts,train,000085,images/000085.jpg,960,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000085.jpg,4798dfb7f85b76e4da3fa2d85c9f2043431cc82b4ad86162dbe2cc6e838cc11c
round2,r2-member8-UIT-MLReceipts-train-000086,member8,UIT-MLReceipts,train,000086,images/000086.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000086.jpg,ca700b422c8c0ac954c183e5bc7bdf67c7e6e1bacbf5fcdffff6a9f557f3994c
round2,r2-member8-UIT-MLReceipts-train-000087,member8,UIT-MLReceipts,train,000087,images/000087.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000087.jpg,990cf688369f5e3a9ead274777896cfaecfd6f81a21ff6268afe80ade4f101cd
round2,r2-member8-UIT-MLReceipts-train-000088,member8,UIT-MLReceipts,train,000088,images/000088.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000088.jpg,40707fd66bcfa91e9a44e846462c95df65ee1e60935638e8a2b085e1afd5967e
round2,r2-member8-UIT-MLReceipts-train-000089,member8,UIT-MLReceipts,train,000089,images/000089.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000089.jpg,d0530417f58f504d4aefe9eb0054bf0272b235b76748cded26390b03ec6e28bc
round2,r2-member8-UIT-MLReceipts-train-000090,member8,UIT-MLReceipts,train,000090,images/000090.jpg,1316,640,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000090.jpg,be7b02246aab8af38171d2953f91d0d93d114ae90c9729d5ea03e38afcbc1ccf
round2,r2-member8-UIT-MLReceipts-train-000091,member8,UIT-MLReceipts,train,000091,images/000091.jpg,2048,1536,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000091.jpg,9f9c04b56037d947170a55a25def578a21a477de4954ca8d0e61265f877b56c3
round2,r2-member8-UIT-MLReceipts-train-000092,member8,UIT-MLReceipts,train,000092,images/000092.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000092.jpg,92745c966f8401aaa02a57bd11fa1369f0ca8fa9674ebf63bf8692eb5ad9bb44
round2,r2-member8-UIT-MLReceipts-train-000093,member8,UIT-MLReceipts,train,000093,images/000093.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000093.jpg,d9693d0d212a69f9bde6cc115e03f14542df02542788125f95e0a10b4b00a250
round2,r2-member8-UIT-MLReceipts-train-000094,member8,UIT-MLReceipts,train,000094,images/000094.jpg,714,1280,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000094.jpg,3a16eade6cffed28dafcf3788093cca56101d350825df1813d773b6a317924d4
round2,r2-member8-UIT-MLReceipts-train-000095,member8,UIT-MLReceipts,train,000095,images/000095.jpg,1536,2048,member8/UIT-MLReceipts/train,dataset/UIT-MLReceipts/Clean/train/000095.jpg,9bba428e39e5964481c3b9d0052a50db01bed1ec8d6a6b5dea25a79251676f71
