task_id,dataset,source_split,image_file,width,height,prefilled_kie_regions,sha256
member5-0018,UIT-MLReceipts,test,images/001768.jpg,302,403,7,110c5808338559d75eb8131aaf68308fcc84be92b16a3d0a9e6d75c3da64c8a4
member5-0019,UIT-MLReceipts,test,images/001769.jpg,2048,1536,7,8b733c2a002e5e7fe69fa7079d34d398990438cc9edb9a5e15f770024bf2783f
member5-0020,UIT-MLReceipts,test,images/001770.jpg,2048,1536,6,7b49153fcbb0ed5a00e185c8224976772c2b66ec91d9838ed6b096b087c49c07
member5-0021,UIT-MLReceipts,test,images/001771.jpg,956,1276,8,6efa69e33dc9432a0d0b403bc29b81e57eb360ec3b5669ccd5e8a1ebf69d094a
member5-0022,UIT-MLReceipts,test,images/001772.jpg,602,1280,7,f29da61d98b4b071da14e6f1d89f891efdc8519debe80521f71f378b7b512610
member5-0023,UIT-MLReceipts,test,images/001773.jpg,672,1440,6,7b72c6fd7733cc8f18b0405867cae0e4a17db870fc1ae4fa82d0171d9e022844
member5-0024,UIT-MLReceipts,test,images/001774.jpg,738,1293,6,21a69a96c5f790a96c109895bc1719bfe9db305f30c6e50d453e63ec4b25fe7f
member5-0025,UIT-MLReceipts,test,images/001775.jpg,666,1186,6,f638d97319a062732d7ac7385dc52111563f59dba39eff0f312e5ab622c61086
member5-0026,UIT-MLReceipts,test,images/001776.jpg,640,640,6,cb0a55fe7ae940fd740cbbda64c830b6f0776117a91b919e745736090103a309
member5-0027,UIT-MLReceipts,test,images/001777.jpg,960,720,5,c6460a2e13c1de55e31a0ae4711eef49d33a1f0847ff85371373378f42f1705b
member5-0028,UIT-MLReceipts,test,images/001778.jpg,692,1280,7,63f61d92bcc37b393c490ef0ee978cf9fdbf3a30811bd8929fadd21983483120
member5-0029,UIT-MLReceipts,test,images/001779.jpg,956,1276,6,10daff3db14822fca6139274fd3f7528dc20de80264e90790f78a8c7f79165d9
member5-0030,UIT-MLReceipts,test,images/001780.jpg,956,1276,6,da45b26635a5d3b8941d240ee434855439dcad3dc0c2c799aeb4e266a20d531c
member5-0031,UIT-MLReceipts,test,images/001781.jpg,956,1276,6,4b5969e8eceb9cfd6a0ede6858486f1c41e7a19efa5397c76b3d1a732e4920ea
member5-0032,UIT-MLReceipts,test,images/001782.jpg,1536,2048,6,24551aa3826aefa75c96896bcf97c6b7c88b4338942d758f2524977f261cd88a
member5-0033,UIT-MLReceipts,test,images/001783.jpg,956,1276,8,5f84c3549c7a32dec363d96d5a212fa00e560dc74af48a420950651d7bb21908
member5-0034,UIT-MLReceipts,test,images/001784.jpg,1536,2048,7,6513675c2fbbd47135cbdaf99b40831aa6317c23104e993fff3fed59990d73a8
member5-0035,UIT-MLReceipts,test,images/001785.jpg,514,1280,7,95fb16c56bccda63eafdcb905207acf7f1a3aa4febcb96550ec6579fcc238b4e
member5-0036,UIT-MLReceipts,test,images/001786.jpg,756,1344,7,3ebe62937f310cf5e5bb6b6c503da38c258430ea9d605ce3c32d191f8899c29c
member5-0037,UIT-MLReceipts,test,images/001787.jpg,956,1276,6,a8cedad094b0bd5fe0661b34bed559b077db2c599e46f809b66b4b9c12ea31fa
member5-0038,UIT-MLReceipts,test,images/001789.jpg,956,1276,7,c6822a5aaf131964fa41c1c4bdce3d3606ba9e2f7a3173f6264fb2b0aa9fa300
member5-0039,UIT-MLReceipts,test,images/001791.jpg,556,1280,7,42c73f7fdbcf72cd8c9a6492d1821fd466296509df1ba961d281e2689015d311
member5-0040,UIT-MLReceipts,test,images/001792.jpg,686,1280,7,7e91ad81e287a69b502806bc196fbb979ca2c77488a22e5816eed0eef6ddd2e0
member5-0041,UIT-MLReceipts,test,images/001793.jpg,704,1280,5,444d8cab395712188b7276249bf4c23cedb261cb435648dfa5f0c20893680273
member5-0042,UIT-MLReceipts,test,images/001794.jpg,1536,2048,5,3b3fce8ca99068d7c81cf7b3060131236250982677e3184780cdfd3489a78b41
member5-0043,UIT-MLReceipts,test,images/001795.jpg,800,1067,5,384c5dc392c9e2403b59c554bfe559ddf8263df0475aad1111f6d9293c44368e
member5-0044,UIT-MLReceipts,test,images/001796.jpg,1236,2048,4,3d461f2a4495ddf471d9ce07df57256c3d70940d434a0f7ebc38d5198f4b8164
member5-0045,UIT-MLReceipts,test,images/001797.jpg,1536,2048,7,3c0aa5cb1fa888a36e0f7c4a98fbade50e68782fe81ddf99364330026300c18a
member5-0046,UIT-MLReceipts,test,images/001798.jpg,864,1152,5,120b03f34a5f55363008c311aee5a0363bd1b52d677bf02df15184805c5b5433
member5-0047,UIT-MLReceipts,test,images/001799.jpg,714,1280,5,a2c5a0fe8b3b1ba3146e631cb223daa91bbd7680e27adec4079db06d0f325325
member5-0048,UIT-MLReceipts,test,images/001801.jpg,956,1276,6,d14466e6bd1af62e1c9a4f79b6ad70526a1bd6bfad654bd3cb50fdb6b61c5ec7
member5-0049,UIT-MLReceipts,test,images/001802.jpg,638,1280,7,bae444c6508d93cfdefe12bb78d0207c9196a197a451691ba15bfec7838dd8cf
member5-0050,UIT-MLReceipts,test,images/001803.jpg,1280,960,5,d84808ca897376cc3dfb410809037cb83eac5f5dbc278dec1522b96b9b24f73f
member5-0051,UIT-MLReceipts,test,images/001804.jpg,662,890,6,4b4a7f4e5e41d9a244c3c76edf9bd17b4707e08f092745ae86690158e75392df
member5-0052,UIT-MLReceipts,test,images/001805.jpg,956,1276,7,841ff0f046c9d09176a14f4b0a50da8566b4832e43dc69be9a84b184ad803c8d
member5-0053,UIT-MLReceipts,test,images/001806.jpg,956,1276,6,50e2cd992e03f71bc45d51aeb1ac19399f8f00569898687ee199be646cc3742d
member5-0054,UIT-MLReceipts,test,images/001807.jpg,1536,2048,7,36ef0ba9ccb78fee369c6f8beb70d29737292848f15d15ff3fe421840ca3f0f0
member5-0055,UIT-MLReceipts,test,images/001808.jpg,956,1276,5,0b61404e1b75953ee54905e14122d22f9e86c83f1b6825c8f0e993cf831be70f
member5-0056,UIT-MLReceipts,test,images/001809.jpg,1536,2048,7,f3371387ee72e938de4a27ba888075a242e01afd4a9cbc7e42bad70a1623d3cf
member5-0057,UIT-MLReceipts,test,images/001810.jpg,732,1440,7,15932a82fd39c98bb6e2ebc77022e08c139e78339ffb9cc4f2128f928beb62e9
member5-0058,UIT-MLReceipts,test,images/001811.jpg,320,676,5,df83e2a86ef98f79d6c6352dce9703f571fe4d7f405ea3eb7d51146e4129e90c
member5-0059,UIT-MLReceipts,test,images/001812.jpg,461,1109,5,3a7e62d54db82cb966a2da08bc2c1985dc58759f1879c15dbec005f0c984e8d0
member5-0060,UIT-MLReceipts,test,images/001813.jpg,636,1280,7,0869daf0c5478aeaffa6b4a810a9e12925dbaffef58037cb7ca1ec74c6122a95
member5-0061,UIT-MLReceipts,test,images/001814.jpg,956,1276,6,6100cb43f293268c20e6d96edc2780e6724fbb31c010f1f0469959807dbc10c7
member5-0062,UIT-MLReceipts,test,images/001815.jpg,400,400,5,b1afb1e62692cdd645c45b8af9692c1ce4063bc8279ba3a571f82b290ac2677c
member5-0063,UIT-MLReceipts,test,images/001816.jpg,798,1280,5,f02fc191cbff8fae79f22d2b9aa50ae9b341cdda3cdf3049bb9922589383c7ec
member5-0064,UIT-MLReceipts,test,images/001817.jpg,544,1280,7,b3006d6890d81dc6acc2b305d991ea033dc6af078d1cd0d79d0d4235a28743be
member5-0065,UIT-MLReceipts,test,images/001818.jpg,800,1067,5,18f2d06550778f1e8651dbc66a384e17d901b9c9a847e8d0f0e36f36cfcb63d7
member5-0066,UIT-MLReceipts,test,images/001819.jpg,956,1276,8,233f528e1033a1d137fb90057794e37d36a21b638a0faa95ca6aeb7960acb5f7
member5-0067,UIT-MLReceipts,test,images/001820.jpg,956,1276,7,ed37dc12f09f951b4047600f114864f122ba22308e2c09390eaa4a7e9bfd1b5a
member5-0068,UIT-MLReceipts,test,images/001821.jpg,1536,2048,7,bdb56f6a6050ff8bdf016a7086006cd4b948ce95962918a91a113e328dff5617
member5-0069,UIT-MLReceipts,test,images/001822.jpg,2048,1536,7,01fd20a33da1bc072c80a7ea7b459d1e010e302d342bcf1e85ea1dc67a828e89
member5-0070,UIT-MLReceipts,test,images/001823.jpg,1080,1920,5,6068c0cc3b9cc4a7c216e1c618112bd4be5ec7472cb2d479e6462106373ad60c
member5-0071,UIT-MLReceipts,test,images/001824.jpg,1440,1920,8,5415cca10a998a44fd98bdb0d33093113fb4333341a68cc7646bf8423cf068ca
member5-0072,UIT-MLReceipts,test,images/001825.jpg,2048,1536,7,68b90ae738f5fe8702c076bcfaa2845216c8867a01b6e7ce486c895babe9dc82
member5-0073,UIT-MLReceipts,test,images/001826.jpg,956,1276,8,ae6fed3756ba1b116023feaa53169b96cea878545661b935e7a565986baff86e
member5-0074,UIT-MLReceipts,test,images/001827.jpg,956,1276,6,dc72e343336ef005e67fc4eb1373a447b4472d28c96a752a5e31a13109652f75
member5-0075,UIT-MLReceipts,test,images/001828.jpg,2048,1536,5,f45cb1fce2456dda5b632e13720e9669dff802589b34c26e195e01016c0d5d95
member5-0076,UIT-MLReceipts,test,images/001829.jpg,956,1276,6,311c535721bba4006c9887a6c37bc76a87a0073037d21cad7abff5fffe7af008
member5-0077,UIT-MLReceipts,test,images/001830.jpg,570,1280,7,cdd7257da1495e5582ac6fe4a0c3c0efded4773a0e2d17787695ce0528785ca3
member5-0078,UIT-MLReceipts,test,images/001831.jpg,1536,2048,5,3e97def6f6f44b6b11b6575a4af890257198e351223d57f7601dc5ab646ec774
member5-0079,UIT-MLReceipts,test,images/001832.jpg,956,1276,5,ff56350cb7465bd605989041ded0e2a515494410d3cf997d8071b9c84cb19ec1
member5-0080,UIT-MLReceipts,test,images/001833.jpg,646,1280,7,307fb0db19480c22bc9b8b280fbf5fa5d5a78af01c09a1b81a1aec4938918c55
member5-0081,UIT-MLReceipts,test,images/001834.jpg,1536,2048,5,7db4337d9d9271e560995e7a030aa0170c719ba72b54ea8de622092eed2459aa
member5-0082,UIT-MLReceipts,test,images/001835.jpg,1536,2048,6,376f3c0134ecdc8049f34679df71a7636f19c85085cc52f1f082c646525ce740
member5-0083,UIT-MLReceipts,test,images/001836.jpg,956,1276,7,bbd986cdf8c23be825024d32f582830f81eedfc461dd28c3ffd93eca5d943a52
member5-0084,UIT-MLReceipts,test,images/001837.jpg,956,1276,8,31c8b643f0bda7962b20fd14a7cecc476f4ef942c11673125dfff0c42a9da386
member5-0085,UIT-MLReceipts,test,images/001838.jpg,956,1276,7,1abb87bf34bff1cd8563a5bbbcd8e9bbdc07f8d712206dbf5346bd5f90d0342b
member5-0086,UIT-MLReceipts,test,images/001839.jpg,698,1280,5,8fc40742994575f088647e2483633d9bbbdae4406a8a6ae1685e79e95d03aef0
member5-0087,UIT-MLReceipts,test,images/001840.jpg,956,1276,6,a97f4f00ec13eb40185bd1caa173ea28b06e027f9406f861e01b7008c8fc9326
member5-0088,UIT-MLReceipts,test,images/001841.jpg,400,400,8,ca015657e00ac2bb0f0394d8ea3c931fea4ea96fd167222ba35385da82a20a73
member5-0089,UIT-MLReceipts,test,images/001842.jpg,2048,1536,7,bc95f4ccfc5ab1678547488afdaab11934ca0f235110a0a5e6f3fb18e46107b9
member5-0090,UIT-MLReceipts,test,images/001843.jpg,956,1276,6,dff4039127890ac01647a6bebbcde52e431aa31561cd801bd9cd2bc7b14192a5
member5-0091,UIT-MLReceipts,test,images/001844.jpg,1182,1280,6,d83b3dcca8ec1f97682b652220e95229bef269aa135ee37fa9695d231f9780b9
member5-0092,UIT-MLReceipts,test,images/001845.jpg,892,1280,4,18c60055f9f7f50f417e22b315c88a287243f443854c4a9130d9b18bdeb4fa39
member5-0093,UIT-MLReceipts,test,images/001846.jpg,1500,2000,5,a0e0bd49b0a86b56466d35c07d3349526d25d59b67f3f7cad6dd0ee15023e974
member5-0094,UIT-MLReceipts,test,images/001847.jpg,956,1276,6,6732532745b3a8ebf66da0cc255a2e1d9f8d13e7b5ca082c7e4b26fa12f6df3e
member5-0095,UIT-MLReceipts,test,images/001848.jpg,1536,2048,5,4d5e070005fb0901653e54d09584cbe775d6bc8b3a4e4dba4919cac9a2e21f3e
member5-0096,UIT-MLReceipts,test,images/001849.jpg,956,1276,8,2b3f558f0d66f790d0f5229ad6a7a65aa7c466be178c6e9fc861835d1d9c814b
member5-0097,UIT-MLReceipts,test,images/001850.jpg,1536,2048,5,7153c7fca6c206bbed43a6e1223a7d7f3ee7d9a82ff66fcdb7777860187f1617
member5-0098,UIT-MLReceipts,test,images/001851.jpg,2048,1152,5,f202a8f953744bbe32341f033e0766d4f0749e24125fb46737a1f7ff4f6c0326
member5-0099,UIT-MLReceipts,test,images/001852.jpg,1500,2000,5,ac8ca859b87a98d6d2dc4b0e9de2d84ccbead9c814da57224b509fbced823369
member5-0100,UIT-MLReceipts,test,images/001853.jpg,956,1276,6,400321f9c9ebccd4891066c578f71a61b4396b815d54c14954009b6c439d4943
member5-0101,UIT-MLReceipts,test,images/001854.jpg,1080,1920,6,6f861def89945bdcaa5d9873d74b2edc5c1ff754bc7c42c6a7678b88b88effc8
member5-0102,UIT-MLReceipts,test,images/001855.jpg,1024,1024,6,c906c94e0884f0376022b6de39d2da667d024c745e4dc616d782befe4a4d3de1
member5-0103,UIT-MLReceipts,test,images/001856.jpg,1152,2048,8,defbc8d706e28fd6bb93de2c06836b03d408c9ec3be6dce94bbf419a21c0e98c
member5-0104,UIT-MLReceipts,test,images/001857.jpg,2048,1536,4,b6dd86899cb774aa66ba1b5913b3bf49a2c424cf573a6ffb453c53febbfa3b10
member5-0105,UIT-MLReceipts,test,images/001858.jpg,800,1376,7,c498853d596fe3163e8aee940e643176fe62f42cd8fa442ee721d8c5cc90b180
member5-0106,UIT-MLReceipts,test,images/001859.jpg,750,1276,7,506227d095fba46a514dd8b65f3b8ebbdac0e7733f34cf5927d4f81f948c1240
member5-0107,UIT-MLReceipts,test,images/001860.jpg,946,2048,7,8b178f6901eabbf494baf3ef99010d295aeb7dd3a510c597260ab9c58a9869dd
member5-0108,UIT-MLReceipts,test,images/001861.jpg,960,720,6,e16da3ef0059729b59e2ff229e487c9bd32cdb7115e913f741ad1d5e21f5cd73
member5-0109,UIT-MLReceipts,test,images/001862.jpg,956,1276,7,89be9a8dfe7be027722ce6a736e84d6dd1548c77d1a39945538289042aba06ce
member5-0110,UIT-MLReceipts,test,images/001863.jpg,956,1276,5,a0d7e8c93c41a16e8a6e2db69cdb8cfdbd28e4200cb31a1da6a5c5b676746e76
member5-0111,UIT-MLReceipts,test,images/001864.jpg,1536,2048,9,a7e5376444c57215d116e339c0aab9a2e3fe14e58463ce50074fdee2d362ca72
member5-0112,UIT-MLReceipts,test,images/001865.jpg,956,1276,7,ff63eb60b3f8224876474134f0f2649bb3d39e12d2e600cf13a4122e291c3ef3
member5-0113,UIT-MLReceipts,test,images/001866.jpg,598,1280,5,e3ce2648bbf9d48368cc7b6dfd0c90650bd06856d47402782d78796bdd6ed64b
member5-0114,UIT-MLReceipts,test,images/001867.jpg,736,1280,5,51388dac1f1aaf6fbdb2a874dfb6e5087e15e6ccedc05d5f53b43e83b9ae8923
member5-0115,UIT-MLReceipts,test,images/001868.jpg,720,960,5,aab3bc4500ee4136862e4ea710554e05f9af3780a305e67d8b76e09fd847a207
member5-0116,UIT-MLReceipts,test,images/001869.jpg,956,1276,6,5bbeef49dd94c0aa11ed2e10dee20bcdea66593fefdc44e4de0eeacb3cb3ca85
member5-0117,UIT-MLReceipts,test,images/001870.jpg,720,1280,7,8aed5594819171e5145fa82524c4af7e4f94c9eefe6a5f11440051235987a594
member5-0118,UIT-MLReceipts,test,images/001871.jpg,1638,2048,6,e32b6305e7a60e92036861731b906587238358ed90b168056dc95d3bcf990d30
member5-0119,UIT-MLReceipts,test,images/001872.jpg,1276,956,7,9f69f624474e85b2618b19cf3225f2d72a4fbf6dcbef99f74c5a24d4f03d0355
member5-0120,UIT-MLReceipts,test,images/001873.jpg,700,770,8,f6522e5c1db42b6a33df2e8ed558da0618af95301fbb89b06466fa8fb1c54497
member5-0121,UIT-MLReceipts,test,images/001874.jpg,320,320,5,a6c350b41675d86f685c0d71824b8396f670e108f9f34969639ca391e43cf92e
member5-0122,UIT-MLReceipts,test,images/001875.jpg,2048,1536,5,a97528c78c31123894f2816d86859ee974c11f8faef8bcc81f3e4b7d83a04b7c
member5-0123,UIT-MLReceipts,test,images/001876.jpg,990,2048,8,fc5a5b1318429c51f690ae5c561a375964897424e1981804fa9f054c82dd417d
member5-0124,UIT-MLReceipts,test,images/001877.jpg,946,2048,6,70f7f8589e5f87ddc756fbcfa513c096f9affd8abacb351be60a1def48192b13
member5-0125,UIT-MLReceipts,test,images/001878.jpg,956,1276,7,46e1a4ec1458546f7242f42b79f1f53299293bd51c9c7dc1ddfd61191f6372b3
member5-0126,UIT-MLReceipts,test,images/001879.jpg,2048,1536,5,ec369d94a632237c98bf68ea72e5df1271f43e4f907f79cf5c0429f432585e64
member5-0127,UIT-MLReceipts,test,images/001880.jpg,1536,2048,8,94f8b9e0ca170007b4a7fbed3c3043eea9c9d6b862efc065f1e12f093bfd1134
member5-0128,UIT-MLReceipts,test,images/001881.jpg,1440,1920,7,2fd8d28024119dad3f3cd84fb0bae691d46285a2385c7fc1e426171c6196c8ef
member5-0129,UIT-MLReceipts,test,images/001882.jpg,976,1920,7,33fd6a138514a8049d480792f243f0333e0fb0dd4d94e47647c014ed1e13d2f9
member5-0130,UIT-MLReceipts,test,images/001883.jpg,384,512,8,5c77a66f334bdaea88f61869cb58f5a33b219fa5ccb9d57ec52601017e2d3259
member5-0131,UIT-MLReceipts,test,images/001884.jpg,956,1276,5,683670bad9731ed0df1235e34f72106e8804ebea70c9c2fd2b02dc2ab8604f9b
member5-0132,UIT-MLReceipts,test,images/001885.jpg,1536,2048,7,dfcc56c9b96bb57ca8f0bbd05d25948c06ea2ee4fa4f4989eb8c7395d2b2ae43
member5-0133,UIT-MLReceipts,test,images/001886.jpg,598,1280,6,dd7b5531bbe6facb6e542c50039fc2e6a9acb54ad7fdb7e9e885cf29836ea4ac
member5-0134,UIT-MLReceipts,test,images/001887.jpg,946,2048,5,87cc1e9e20a6c1168dae5d5245b621802697d3b82886f10479fb33ab5a74dac2
member5-0135,UIT-MLReceipts,test,images/001888.jpg,956,1276,6,87e0679278c829d8f50d37bb298a180a7772657c3d23d9f9c90d804a8ba27548
member5-0136,UIT-MLReceipts,test,images/001889.jpg,956,1276,7,46b48d06ddd6688bc27204224ec83fff75b710c96607bf2ce3c613e4e7d3bb89
member5-0137,UIT-MLReceipts,test,images/001890.jpg,956,1276,5,9ce32cc18096a5f1b192265670cb9c084e850dc891c09290b3a1d928c036faa8
member5-0138,UIT-MLReceipts,test,images/001891.jpg,1072,1440,5,a38626f6dfb08d910d689a557bed63097999dae8dfeab1bbbf646ce2510823e9
member5-0139,UIT-MLReceipts,test,images/001892.jpg,956,1276,7,30b3eb58a05003b5813859031d43328fffc5b7b768480776978ae34cf57b9a0d
member5-0140,UIT-MLReceipts,test,images/001893.jpg,372,720,8,fc3ea7be2b92ce01778ebeabb639d3015751a3e215fcd293c55292a2a4397f7b
member5-0141,UIT-MLReceipts,test,images/001894.jpg,720,960,6,69d1ac044271ad7b52d823e4faa4d5fc72ea278247686429699f85307a773533
member5-0142,UIT-MLReceipts,test,images/001895.jpg,494,947,7,e7bae7a80375f2481757e81b4eab3a959239abc850ac095beaa05190b8df5f29
member5-0143,UIT-MLReceipts,test,images/001896.jpg,732,1440,8,a08c1559b0c421e36d35d20fb38de63f02138f08debb8e679a7b2c6a72c4a728
member5-0144,UIT-MLReceipts,test,images/001897.jpg,990,2048,8,414b0e82696f18966d507e9246a5984f588a154f3dc80f4c0dcbb8530f8df09f
member5-0145,UIT-MLReceipts,test,images/001898.jpg,956,1276,7,29e3b8af19e29e71be6909f1d1764029d014cfac0f325553e868404484cb9331
member5-0146,UIT-MLReceipts,test,images/001899.jpg,1536,2048,7,4889149ccee0929a0dd5ba3a679743d219de70fb8180881b5dc69a9388eb81b7
member5-0147,UIT-MLReceipts,test,images/001900.jpg,956,1276,6,34474f2ac1661e48f15372dfc48d3a7386bc9bc5f3663f37e3edc391f7224ce8
member5-0148,UIT-MLReceipts,test,images/001901.jpg,956,1276,6,05f149ce43416ad645faf8c65119b45656def5e4342d4f324acf821275cad7c3
member5-0149,UIT-MLReceipts,test,images/001902.jpg,672,1440,5,02dca5b0c4a52ab603d9df48803f9167f06ec213672559999a83c4f884674a5b
member5-0150,UIT-MLReceipts,test,images/001903.jpg,2048,1536,7,32f89fc4c34103947da81141c2e39af7d54e73b444177651d98bedd42e2ad3a7
member5-0151,UIT-MLReceipts,test,images/001904.jpg,2048,1536,7,00d36f43bf607d236b70e5d6892e347316d5e823008f1aa4d18d97b6c7d0d96d
member5-0152,UIT-MLReceipts,test,images/001905.jpg,720,960,7,70e50df0b4534ee1d5223f7e709f81d288b8c45ba19dbb5f704786c50cec3948
member5-0153,UIT-MLReceipts,test,images/001906.jpg,2048,1536,7,7c47815d60c351a780aa7dfda22c3ae80b37fe4b0377f26b5f578cf0071e5036
member5-0154,UIT-MLReceipts,test,images/001907.jpg,800,966,5,3a60d25768e800d4eb12de1cf4f444e2e528b4f8ece1d7ba889d0cb16798ff3f
member5-0155,UIT-MLReceipts,test,images/001908.jpg,630,953,7,4e5dfe15004cb5fa56a1b66e1f810c75fb8675ee734ddbe174b92bd4f28e9f7d
member5-0156,UIT-MLReceipts,test,images/001909.jpg,956,1276,7,e0f4c78c25d981224128d3c7045e459391f880277b8ffea85cb78d843435800b
member5-0157,UIT-MLReceipts,test,images/001910.jpg,598,1280,5,366199c6fa1e6e241bafbbbb16f618c8a671bc2ff609895676b77bfcab646239
member5-0158,UIT-MLReceipts,test,images/001911.jpg,1152,2048,7,c459dab57e07f5cfd4a61e55697501fec1c87a8f1a36fcdd05c4c6f76bd7796c
member5-0159,UIT-MLReceipts,test,images/001912.jpg,956,1276,6,222e323123d1e34a02722029a4cd54f7f06c7f6afa52b83dcb912451ad073517
member5-0160,UIT-MLReceipts,test,images/001913.jpg,956,1276,8,69ec24365d5080ce9a2d5360629e913a3c5c63cd553339773a93b0849e8545ca
member5-0161,UIT-MLReceipts,test,images/001914.jpg,956,1276,7,c745148559e5cfca505a2cba4acb8c24b9bbd1da8e728bf71f49997db0f7231d
member5-0162,UIT-MLReceipts,test,images/001915.jpg,956,1276,7,a9a91b7ae74259d795226f983faaad8c505877a67199ebcbde80c923dbb91173
member5-0163,UIT-MLReceipts,test,images/001916.jpg,698,970,7,aa3fd5f23c8685d5b7a5cbcdf1f758553a4c47cad312daf1ea9ae83203c2e161
member5-0164,UIT-MLReceipts,test,images/001917.jpg,2048,1536,7,fd2d788d9e9a06786da22f155afbd73163f110cbe361139fef95c0e0b8867aba
member5-0165,UIT-MLReceipts,test,images/001918.jpg,1125,1500,5,a113582c773f60c0d72700d05ffbdca9b41145d10a9509729388c7323451d4a0
member5-0166,UIT-MLReceipts,test,images/001919.jpg,1152,2048,7,7854fb923538d1b196203203861245df84f06adb98727c3b35ce3c82ee409557
member5-0167,UIT-MLReceipts,test,images/001920.jpg,416,1280,6,30a3b1537f3f1fadef6943797938ef71b5940f7ce33c6e121f9415780e98d3f6
member5-0168,UIT-MLReceipts,test,images/001921.jpg,956,1276,6,c3f94f87e197ee6d9eb50fdd25d99381406cda4a974b5a47b162bb2bf20bcf4b
member5-0169,UIT-MLReceipts,test,images/001922.jpg,1440,1920,5,211059d0b16bea60260427e97b069caa70dface93db05d97f50394e903c017ca
member5-0170,UIT-MLReceipts,test,images/001923.jpg,800,1067,6,8c4e0ad216e614217b83c4d71c4a1eb41d2d60088a9fb487dda9ff5f9aa2f0bf
member5-0171,UIT-MLReceipts,test,images/001924.jpg,720,960,5,bef05452a3f27a69f18ca0fa0c71c2ef4f08355a666bc60edcb55322c03e0918
member5-0172,UIT-MLReceipts,test,images/001925.jpg,956,1276,7,3b187a5cda6c375b1e40eea63b5f920945ed78fb5fe3d1eb1840e2771d350c6d
member5-0173,UIT-MLReceipts,test,images/001926.jpg,960,720,8,16a39dda3e4ce8e8a416272e75f88d3c92167c61e30c08913f0923987e663ee9
member5-0174,UIT-MLReceipts,test,images/001927.jpg,644,1280,7,22eeea0fb516483d5d24a2be8f180379da6c101190a1ab370a6b14a3f7dc9bbd
member5-0175,UIT-MLReceipts,test,images/001928.jpg,800,1006,8,6b6e9db0da58acec6e5aaf6903e96e5a17623cc7a252af46ad02811db5ef8ff5
member5-0176,UIT-MLReceipts,test,images/001929.jpg,302,403,7,546f745d063ecd49264fd2bacfc7471bf76d9250b6f14e2bac0dc27041829afb
member5-0177,UIT-MLReceipts,test,images/001930.jpg,194,259,6,a81b5410990485a1e11fce75e16b1e5cceb38d1eae768d377bfdd5f38c74dbec
member5-0178,UIT-MLReceipts,test,images/001931.jpg,974,2048,7,3e420c4e64a12bfdb6637f4752f1f434099fcacfaa83fff23c1213e5d7d24abd
